customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST03060,Female,1,Yes,No,58,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,99.39,5544.52,No
CUST03061,Female,1,No,Yes,64,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),39.81,211.88,No
CUST03062,Female,1,No,Yes,30,No,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),37.49,3926.39,No
CUST03063,Female,1,Yes,Yes,29,No,Yes,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,48.96,237.37,No
CUST03064,Female,0,No,Yes,10,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No internet service,Two year,No,Mailed check,30.22,7108.11,No
CUST03065,Female,1,Yes,Yes,39,Yes,Yes,No,No,No internet service,No,No,Yes,No internet service,One year,Yes,Electronic check,25.33,2318.34,No
CUST03066,Female,1,No,No,55,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),107.23,1587.39,No
CUST03067,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),50.28,8344.91,No
CUST03068,Male,1,Yes,No,18,No,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),78.24,260.27,No
CUST03069,Female,1,No,No,41,No,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),105.78,1860.61,No
CUST03070,Female,1,No,Yes,65,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,No,Mailed check,117.75,2240.31,No
CUST03071,Male,1,Yes,No,46,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,88.85,7422.96,Yes
CUST03072,Female,0,Yes,Yes,60,No,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,115.02,6419.75,No
CUST03073,Male,1,No,No,9,No,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,62.35,8709.94,Yes
CUST03074,Male,0,No,No,45,Yes,No,No,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.95,6284.23,No
CUST03075,Male,1,No,No,60,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,No,Mailed check,113.76,2203.24,No
CUST03076,Female,1,No,Yes,28,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.32,1584.84,Yes
CUST03077,Female,1,Yes,No,3,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,No,Electronic check,51.74,6823.11,No
CUST03078,Male,0,Yes,No,51,No,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,94.03,8118.04,No
CUST03079,Male,1,Yes,No,8,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),51.53,8213.89,No
CUST03080,Male,1,No,Yes,70,No,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.7,6962.76,No
CUST03081,Male,0,No,Yes,59,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),100.7,7169.86,Yes
CUST03082,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,36.47,5995.09,No
CUST03083,Female,0,Yes,No,58,No,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,52.09,6648.86,No
CUST03084,Male,0,Yes,No,70,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,111.06,1132.84,No
CUST03085,Female,1,Yes,No,12,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No internet service,One year,Yes,Credit card (automatic),40.89,3029.95,Yes
CUST03086,Male,1,Yes,Yes,9,No,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,109.48,4177.08,No
CUST03087,Female,1,Yes,Yes,49,Yes,No phone service,DSL,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,62.25,6012.48,No
CUST03088,Female,1,No,Yes,17,No,Yes,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.81,3817.37,No
CUST03089,Female,0,Yes,No,54,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),107.69,3437.48,Yes
CUST03090,Female,1,Yes,Yes,44,No,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),61.52,5116.01,No
CUST03091,Female,1,Yes,No,32,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),112.19,3610.42,Yes
CUST03092,Female,1,Yes,No,35,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),83.27,745.61,No
CUST03093,Male,1,Yes,No,49,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.56,8727.81,No
CUST03094,Female,0,Yes,Yes,54,No,No,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,No,Electronic check,73.07,8342.84,No
CUST03095,Male,1,Yes,No,16,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.33,447.18,Yes
CUST03096,Female,1,No,Yes,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,100.76,4809.76,No
CUST03097,Female,1,Yes,No,8,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),49.25,6443.69,No
CUST03098,Male,0,No,Yes,21,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,47.02,5527.78,No
CUST03099,Female,0,No,No,48,No,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,91.54,3245.14,No
CUST03100,Male,1,No,Yes,8,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.08,7249.15,Yes
CUST03101,Male,1,Yes,No,28,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.42,5571.25,No
CUST03102,Male,1,Yes,Yes,10,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.16,2226.48,No
CUST03103,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),70.46,5539.97,No
CUST03104,Female,1,Yes,No,15,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,42.22,2544.57,No
CUST03105,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.49,5403.06,No
CUST03106,Male,1,Yes,Yes,62,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.02,6902.43,Yes
CUST03107,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),43.37,2792.64,No
CUST03108,Female,1,Yes,No,41,Yes,No,DSL,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),29.15,2614.44,No
CUST03109,Male,1,Yes,No,55,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No,Yes,One year,Yes,Electronic check,73.55,6567.65,No
CUST03110,Female,0,Yes,Yes,28,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),66.81,4624.49,Yes
CUST03111,Male,0,No,No,47,No,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),113.25,1335.33,Yes
CUST03112,Male,1,Yes,No,9,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),43.07,4956.69,No
CUST03113,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,108.16,6002.56,No
CUST03114,Female,1,Yes,No,67,Yes,No phone service,DSL,No internet service,No,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),96.65,4472.71,Yes
CUST03115,Female,0,No,Yes,48,No,No,DSL,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),67.65,5655.04,No
CUST03116,Male,0,Yes,No,69,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,107.38,3347.2,No
CUST03117,Male,1,Yes,Yes,28,Yes,No phone service,No,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),106.19,7912.54,Yes
CUST03118,Female,1,No,Yes,14,Yes,No,DSL,No,No internet service,Yes,No,No,No internet service,One year,Yes,Electronic check,91.44,2235.68,No
CUST03119,Female,1,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,30.16,2603.97,No
CUST03120,Female,0,No,No,13,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),36.02,6985.57,No
CUST03121,Female,1,No,No,16,No,Yes,DSL,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),79.16,614.94,Yes
CUST03122,Male,1,No,Yes,40,No,No,DSL,No,No,Yes,No internet service,Yes,Yes,One year,No,Electronic check,44.54,8887.68,No
CUST03123,Female,1,No,No,72,No,No,DSL,No,No internet service,No,Yes,Yes,No internet service,Two year,No,Mailed check,75.12,5698.24,Yes
CUST03124,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.08,7286.26,Yes
CUST03125,Male,1,No,Yes,65,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),78.71,5297.1,Yes
CUST03126,Female,0,No,Yes,58,Yes,Yes,No,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),76.98,7098.34,No
CUST03127,Female,1,Yes,Yes,48,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.93,3964.38,Yes
CUST03128,Female,1,Yes,Yes,49,Yes,Yes,No,No internet service,No,No,No,No,No,Month-to-month,No,Credit card (automatic),41.02,5233.01,Yes
CUST03129,Male,0,Yes,No,2,No,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,71.85,5991.13,No
CUST03130,Female,1,No,No,14,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,69.52,8127.16,Yes
CUST03131,Female,1,Yes,No,17,Yes,No phone service,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),47.52,409.48,No
CUST03132,Male,1,No,No,31,No,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,25.12,1069.3,Yes
CUST03133,Female,1,No,No,10,Yes,No,No,No internet service,Yes,Yes,No,No,No,One year,Yes,Electronic check,40.56,6246.75,No
CUST03134,Male,1,Yes,No,70,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,One year,Yes,Electronic check,75.08,3164.83,No
CUST03135,Female,0,Yes,Yes,37,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),73.56,6131.81,No
CUST03136,Male,0,Yes,No,64,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,33.36,2126.86,No
CUST03137,Female,0,Yes,No,30,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,80.61,5691.51,No
CUST03138,Female,1,Yes,No,34,No,Yes,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,62.26,4355.23,No
CUST03139,Male,0,Yes,Yes,18,No,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,85.37,1193.97,No
CUST03140,Male,1,No,Yes,63,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,108.8,8371.9,No
CUST03141,Female,1,No,No,49,No,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.85,7150.56,Yes
CUST03142,Male,1,Yes,Yes,56,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,54.73,7051.57,No
CUST03143,Male,0,No,Yes,58,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),87.68,6302.63,Yes
CUST03144,Male,0,No,No,27,Yes,No phone service,DSL,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,114.92,290.0,No
CUST03145,Male,0,No,No,55,No,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No,One year,No,Mailed check,68.61,4591.14,No
CUST03146,Female,1,No,No,19,Yes,No phone service,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,36.93,6783.55,No
CUST03147,Female,0,No,Yes,23,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),113.5,2029.07,No
CUST03148,Male,1,No,Yes,47,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,66.98,5575.84,No
CUST03149,Male,0,Yes,No,66,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No,One year,No,Mailed check,66.07,8372.4,Yes
CUST03150,Male,0,Yes,Yes,51,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,Two year,No,Credit card (automatic),73.98,6801.09,Yes
CUST03151,Male,1,Yes,Yes,28,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,4973.99,No
CUST03152,Female,1,No,Yes,57,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No internet service,Two year,No,Credit card (automatic),98.47,2858.33,No
CUST03153,Female,0,Yes,No,58,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,84.1,5765.19,No
CUST03154,Male,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,115.49,6458.19,No
CUST03155,Male,0,Yes,No,16,Yes,No phone service,No,No internet service,No internet service,Yes,No,No,No,One year,Yes,Credit card (automatic),40.39,5776.15,Yes
CUST03156,Male,1,No,No,47,No,No phone service,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,81.91,6823.23,No
CUST03157,Female,1,Yes,No,63,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,71.66,2585.3,No
CUST03158,Male,0,No,Yes,12,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,109.48,4619.52,No
CUST03159,Female,0,Yes,Yes,43,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.04,4983.18,Yes
CUST03160,Male,1,Yes,Yes,29,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.08,899.98,No
CUST03161,Female,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),82.31,1671.25,Yes
CUST03162,Male,1,No,Yes,3,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No,Two year,Yes,Electronic check,80.75,2828.94,No
CUST03163,Female,1,No,Yes,69,Yes,No phone service,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,107.53,525.03,No
CUST03164,Male,1,No,No,60,No,Yes,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,78.98,2179.07,No
CUST03165,Male,1,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),91.59,4747.19,No
CUST03166,Male,1,No,Yes,26,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,84.57,4921.53,Yes
CUST03167,Female,1,Yes,No,71,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.95,2319.9,No
CUST03168,Male,0,Yes,Yes,69,No,No,No,No,Yes,No,No,No,No,One year,Yes,Electronic check,31.28,8523.75,No
CUST03169,Female,1,No,Yes,47,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),53.85,4257.78,No
CUST03170,Female,1,No,No,42,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,No,Credit card (automatic),87.57,5771.76,No
CUST03171,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),22.64,370.23,Yes
CUST03172,Male,1,No,Yes,22,No,No,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Credit card (automatic),97.26,3652.72,No
CUST03173,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),40.3,4924.76,No
CUST03174,Female,1,No,Yes,20,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),75.95,2879.06,No
CUST03175,Male,0,Yes,Yes,8,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Two year,No,Mailed check,40.12,1625.21,No
CUST03176,Female,0,No,Yes,49,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.6,1890.2,Yes
CUST03177,Female,1,No,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,53.42,4252.3,Yes
CUST03178,Male,1,Yes,Yes,53,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,112.15,732.04,No
